420292,5.781116
400537,2.476332
427632,20.923061
420304,7.849777
404965,22.748887
405053,9.638889
427688,10.365383
420332,5.564417
420345,7.236022
427801,9.801140
427991,6.962445
428069,16.063385
428095,6.925478
428251,1.711057
428345,20.351384
420356,9.240807
400783,7.557601
400845,11.567307
428539,2.421585
428656,12.217733
428823,2.661322
420405,15.205242
420430,2.240281
428910,7.080690
429088,17.984981
420480,3.159677
420503,1.820606
400011,14.295551
400977,13.613428
429125,10.556950
429232,7.559811
420593,1.478934
405218,2.008015
420664,8.367054
429487,9.915605
429520,20.380561
429950,19.517511
430171,3.127787
430299,19.749440
430387,10.945376
420705,2.721733
430465,12.414692
405355,2.485619
430597,11.267174
405435,17.644055
420765,5.591687
430652,10.519516
430732,6.631534
420836,2.920221
420874,1.630713
430795,13.887343
430847,3.087428
431104,1.473385
431199,19.443053
434865,9.099278
431252,12.182385
431390,16.300352
420897,1.813820
420981,2.040525
431461,8.220577
431566,3.781937
421018,10.456224
431606,9.264778
431875,14.138250
405474,4.523726
421065,2.004685
431954,12.273049
411603,7.254736
432163,15.030494
421241,11.433617
421274,6.759360
421287,12.583084
421362,3.820910
446956,10.522206
411617,7.134074
441776,15.217656
441829,4.829035
432236,10.551958
442189,4.890566
411656,1.678716
421450,2.368326
432326,4.533182
442529,19.264896
412264,5.225379
442594,15.231211
432435,7.555778
442816,6.876708
432612,21.500180
442911,10.768188
443089,17.758983
432843,20.191529
406984,20.742656
421460,4.718195
405651,21.914548
407083,22.164361
401033,5.529021
432932,17.545190
405802,19.847816
421495,12.488277
401227,10.928041
401441,13.287240
433022,20.738425
401551,19.645510
421528,12.851701
405878,11.048889
433174,18.377158
406049,12.533195
433330,9.066350
401814,6.900589
415031,5.181147
433441,13.555888
404600,9.223342
443262,12.232503
421643,3.172728
421716,9.539743
421755,8.524288
407263,8.140101
401835,15.327610
433692,13.386477
443402,3.067026
433768,16.361332
451897,4.068760
433905,15.549428
434027,16.852879
407312,3.953554
434241,14.933968
407432,2.111908
404793,13.535786
406138,19.607050
412488,3.120860
421044,1.244538
421770,4.911187
434488,5.094508
431912,21.532167
434637,16.280967
402032,13.552728
434793,5.307083
446456,3.334781
434842,13.821972
421787,4.279973
445533,17.292392
411157,7.176463
434989,11.337560
402057,2.067850
443936,3.217102
443651,2.439230
421876,4.911262
422004,6.575850
422190,12.465525
435159,7.602884
412864,1.268129
435278,1.361916
435458,6.917242
422250,4.689572
